Time of Day,Process Name,PID,Operation,Path,Result,Detail
1:10:52.0111595 PM,svchost.exe,3712,CreateFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\AppContainerUserCertRead,SUCCESS,"Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:52.0111927 PM,svchost.exe,3712,QuerySecurityFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\AppContainerUserCertRead,SUCCESS,Information: DACL
1:10:52.0112119 PM,svchost.exe,3712,CloseFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\AppContainerUserCertRead,SUCCESS,
1:10:52.0113409 PM,svchost.exe,3712,CreateFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\Certificates,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:52.0113864 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\Certificates\*,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: *, 2: ."
1:10:52.0114375 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\Certificates,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, 1: .."
1:10:52.0114856 PM,svchost.exe,3712,CloseFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\Certificates,SUCCESS,
1:10:52.0118491 PM,svchost.exe,3712,CreateFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CRLs,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:52.0118895 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CRLs\*,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: *, 2: ."
1:10:52.0119183 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CRLs,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, 1: .."
1:10:52.0119622 PM,svchost.exe,3712,CloseFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CRLs,SUCCESS,
1:10:52.0120831 PM,svchost.exe,3712,CreateFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CTLs,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:52.0121206 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CTLs\*,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: *, 2: ."
1:10:52.0121482 PM,svchost.exe,3712,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CTLs,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, 1: .."
1:10:52.0121911 PM,svchost.exe,3712,CloseFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My\CTLs,SUCCESS,
1:10:52.0146541 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\rdp-tcp,SUCCESS,Desired Access: Read
1:10:52.1307470 PM,svchost.exe,1568,CreateFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:52.1307865 PM,svchost.exe,1568,QueryBasicInformationFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,SUCCESS,"CreationTime: 5/10/2023 9:41:03 AM, LastAccessTime: 5/10/2023 1:10:52 PM, LastWriteTime: 5/10/2023 1:10:52 PM, ChangeTime: 5/10/2023 1:10:52 PM, FileAttributes: A"
1:10:52.1308121 PM,svchost.exe,1568,CloseFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,SUCCESS,
1:10:52.1316906 PM,svchost.exe,1568,ReadFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,SUCCESS,"Offset: 4,096, Length: 128"
1:10:52.1525464 PM,svchost.exe,3712,TCP Disconnect,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 191.101.157.129:50648,SUCCESS,"Length: 0, seqnum: 0, connid: 0"
1:10:52.1694287 PM,svchost.exe,1568,Thread Create,,SUCCESS,Thread ID: 4520
1:10:52.1694993 PM,svchost.exe,1568,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
1:10:52.1695551 PM,svchost.exe,1568,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT,SUCCESS,Desired Access: Read
1:10:52.1697768 PM,svchost.exe,1568,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Sysmon/Operational,SUCCESS,Desired Access: Read
1:10:52.1704110 PM,svchost.exe,1568,RegOpenKey,HKLM\System\CurrentControlSet\Control\Cryptography\Providers,SUCCESS,Desired Access: Read
1:10:52.1704899 PM,svchost.exe,1568,RegOpenKey,HKLM\System\CurrentControlSet\Control\Cryptography\Configuration,SUCCESS,Desired Access: Read
1:10:52.1743885 PM,mmc.exe,7248,RegOpenKey,HKCR\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Desired Access: Read
1:10:52.1752239 PM,mmc.exe,7248,RegOpenKey,HKCR\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocServer32,SUCCESS,Desired Access: Read
1:10:52.1767336 PM,mmc.exe,7248,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink,SUCCESS,Desired Access: Read
1:10:52.1768044 PM,mmc.exe,7248,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Fonts,SUCCESS,Desired Access: Read
1:10:52.1769475 PM,mmc.exe,7248,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Fonts,SUCCESS,"Index: 0, Name: Arial (TrueType), Type: REG_SZ, Length: 20, Data: arial.ttf"
1:10:52.1818605 PM,mmc.exe,7248,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink,SUCCESS,"Index: 0, Name: Lucida Sans Unicode, Type: REG_MULTI_SZ, Length: 440, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim, YUGOTHM.TTC,Yu Gothic UI, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
1:10:52.2375234 PM,mmc.exe,7248,Thread Create,,SUCCESS,Thread ID: 3268
1:10:52.2380930 PM,mmc.exe,7248,RegOpenKey,HKCU\Control Panel\International,SUCCESS,Desired Access: Read
1:10:52.2500441 PM,mmc.exe,7248,CreateFile,C:\Windows\Sysmon64.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: win10-3\azureuser, OpenResult: Opened"
1:10:52.2501135 PM,mmc.exe,7248,QueryNetworkOpenInformationFile,C:\Windows\Sysmon64.exe,SUCCESS,"CreationTime: 5/10/2023 9:41:03 AM, LastAccessTime: 5/10/2023 1:09:24 PM, LastWriteTime: 5/10/2023 9:39:01 AM, ChangeTime: 5/10/2023 9:39:01 AM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A"
1:10:52.2501613 PM,mmc.exe,7248,CloseFile,C:\Windows\Sysmon64.exe,SUCCESS,
1:10:52.2505584 PM,mmc.exe,7248,QueryBasicInformationFile,C:\Windows\Sysmon64.exe,SUCCESS,"CreationTime: 5/10/2023 9:41:03 AM, LastAccessTime: 5/10/2023 1:09:24 PM, LastWriteTime: 5/10/2023 9:39:01 AM, ChangeTime: 5/10/2023 9:39:01 AM, FileAttributes: A"
1:10:52.2509376 PM,mmc.exe,7248,CreateFileMapping,C:\Windows\Sysmon64.exe,SUCCESS,SyncType: SyncTypeOther
1:10:52.2572444 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 181.214.218.48:38465,SUCCESS,"Length: 19, startime: 2383824, endtime: 2383848, seqnum: 0, connid: 0"
1:10:52.4767655 PM,DllHost.exe,5352,Thread Create,,SUCCESS,Thread ID: 1088
1:10:52.5032908 PM,StartMenuExperienceHost.exe,6864,Thread Create,,SUCCESS,Thread ID: 3592
1:10:52.5038703 PM,svchost.exe,4360,Thread Create,,SUCCESS,Thread ID: 3672
1:10:53.2422295 PM,svchost.exe,1556,Thread Exit,,SUCCESS,"Thread ID: 7544, User Time: 0.0000000, Kernel Time: 0.0000000"
1:10:53.2579052 PM,svchost.exe,1568,QueryStandardInformationFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx,SUCCESS,"AllocationSize: 1,052,672, EndOfFile: 1,052,672, NumberOfLinks: 1, DeletePending: False, Directory: False"
1:10:53.2579361 PM,svchost.exe,1568,WriteFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx,SUCCESS,"Offset: 462,848, Length: 512"
1:10:53.3102023 PM,mmc.exe,7248,RegOpenKey,HKCR\CLSID\{2D11CF10-4FE0-45B2-88DF-6FFBF92BE9AB}\InprocServer32,SUCCESS,Desired Access: Read
1:10:53.3115610 PM,mmc.exe,7248,RegOpenKey,HKCR\CLSID\{2D11CF10-4FE0-45B2-88DF-6FFBF92BE9AB},SUCCESS,Desired Access: Read
1:10:53.3192731 PM,svchost.exe,6000,Thread Create,,SUCCESS,Thread ID: 1356
1:10:53.3458344 PM,mmc.exe,7248,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE,SUCCESS,Desired Access: Query Value
1:10:53.3476609 PM,mmc.exe,7248,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,Desired Access: Read
1:10:53.3478304 PM,mmc.exe,7248,RegOpenKey,HKLM\Software\Microsoft\Input,SUCCESS,Desired Access: Read
1:10:53.3757823 PM,svchost.exe,3712,TCP Accept,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 191.101.157.129:56787,SUCCESS,"Length: 0, mss: 1286, sackopt: 1, tsopt: 0, wsopt: 1, rcvwin: 64000, rcvwinscale: 0, sndwinscale: 8, seqnum: 0, connid: 0"
1:10:53.3758143 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 191.101.157.129:56787,SUCCESS,"Length: 43, seqnum: 0, connid: 0"
1:10:53.4542521 PM,Explorer.EXE,1296,RegSetValue,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\Zvpebfbsg.NhgbTrarengrq.{OO044OSQ-25O7-2SNN-22N8-6371N93R0456},SUCCESS,"Type: REG_BINARY, Length: 72, Data: 00 00 00 00 01 00 00 00 18 00 00 00 11 8C 08 00"
1:10:53.4543940 PM,Explorer.EXE,1296,RegSetValue,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA,SUCCESS,"Type: REG_BINARY, Length: 1,612, Data: 00 00 00 00 5C 00 00 00 BF 00 00 00 D3 F7 51 00"
1:10:53.6019485 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 181.214.218.48:32463,SUCCESS,"Length: 43, seqnum: 0, connid: 0"
1:10:53.9468324 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 181.214.218.48:32463,SUCCESS,"Length: 19, startime: 2383994, endtime: 2384017, seqnum: 0, connid: 0"
1:10:54.0048638 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 191.101.157.129:56787,SUCCESS,"Length: 19, startime: 2383989, endtime: 2384023, seqnum: 0, connid: 0"
1:10:54.0858211 PM,svchost.exe,1328,Thread Exit,,SUCCESS,"Thread ID: 8876, User Time: 0.0000000, Kernel Time: 0.0000000"
1:10:54.0859927 PM,svchost.exe,7104,RegCreateKey,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.0860881 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\UploadMonthlyInternetBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0861500 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\UploadMonthlyLanBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0862000 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyInternetBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0862551 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyLanBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0863097 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyLinkLocalBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0863558 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyCdnBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0864019 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyCacheHostBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0864478 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyGroupBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0864996 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyRateFrBps,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0865451 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyRateBkBps,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.0865908 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyRateFrCnt,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.0866363 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\DownloadMonthlyRateBkCnt,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 6"
1:10:54.0866865 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\MonthID,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 5"
1:10:54.0868869 PM,svchost.exe,7104,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
1:10:54.0869247 PM,svchost.exe,7104,RegOpenKey,HKLM\Software\Microsoft\PolicyManager\default\DeliveryOptimization\DODownloadMode,SUCCESS,Desired Access: Read
1:10:54.0869566 PM,svchost.exe,7104,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\PolicyManager\default\DeliveryOptimization\DODownloadMode,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
1:10:54.0877017 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Config\DownloadMode_BackCompat,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.0877594 PM,svchost.exe,7104,RegSetValue,HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Config\DODownloadMode,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.0878541 PM,svchost.exe,7104,RegOpenKey,HKLM\Software\Microsoft\PolicyManager\default\DeliveryOptimization\DOModifyCacheDrive,SUCCESS,Desired Access: Read
1:10:54.0878794 PM,svchost.exe,7104,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\PolicyManager\default\DeliveryOptimization\DOModifyCacheDrive,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
1:10:54.0896166 PM,svchost.exe,6000,RegOpenKey,HKU\S-1-5-20,SUCCESS,Desired Access: All Access
1:10:54.0896773 PM,svchost.exe,6000,RegCreateKey,HKU\S-1-5-20\Software\Microsoft\Windows\CurrentVersion\StorageSense\Parameters\AccessFlags,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.0898005 PM,svchost.exe,6000,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
1:10:54.0898374 PM,svchost.exe,6000,RegCreateKey,HKLM\Software\Microsoft\Windows\CurrentVersion\StorageSense\Parameters\AccessFlags,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.0908560 PM,svchost.exe,6000,CreateFile,C:\Windows\System32\shell32.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:10:54.0911846 PM,svchost.exe,6000,QueryBasicInformationFile,C:\Windows\System32\shell32.dll,SUCCESS,"CreationTime: 5/5/2023 12:08:57 PM, LastAccessTime: 5/10/2023 1:08:54 PM, LastWriteTime: 5/5/2023 12:08:57 PM, ChangeTime: 5/5/2023 2:04:23 PM, FileAttributes: A"
1:10:54.0912026 PM,svchost.exe,6000,CloseFile,C:\Windows\System32\shell32.dll,SUCCESS,
1:10:54.0914242 PM,svchost.exe,6000,CreateFileMapping,C:\Windows\System32\shell32.dll,SUCCESS,SyncType: SyncTypeOther
1:10:54.0916658 PM,svchost.exe,6000,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace,SUCCESS,Desired Access: Query Value
1:10:54.0921759 PM,svchost.exe,6000,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace,SUCCESS,Desired Access: Query Value
1:10:54.0924237 PM,svchost.exe,6000,RegOpenKey,HKU\S-1-5-20\Control Panel\International,SUCCESS,Desired Access: Read
1:10:54.0948637 PM,svchost.exe,6000,RegCreateKey,HKCR,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.0949507 PM,svchost.exe,6000,RegOpenKey,HKCR\Drive\shellex\FolderExtensions,SUCCESS,Desired Access: Enumerate Sub Keys
1:10:54.0951267 PM,svchost.exe,6000,RegOpenKey,HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9},SUCCESS,Desired Access: Query Value
1:10:54.0956085 PM,svchost.exe,6000,RegOpenKey,HKU\S-1-5-20\Software\Microsoft\Windows\CurrentVersion\Explorer,SUCCESS,Desired Access: Query Value
1:10:54.0957396 PM,svchost.exe,6000,RegOpenKey,HKU,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
1:10:54.0958526 PM,svchost.exe,6000,RegOpenKey,HKU\S-1-5-20\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,SUCCESS,Desired Access: Read
1:10:54.0959955 PM,svchost.exe,6000,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\ProfileList,SUCCESS,Desired Access: Read
1:10:54.0963362 PM,svchost.exe,6000,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager\Environment,SUCCESS,Desired Access: Read
1:10:54.0964089 PM,svchost.exe,6000,RegEnumValue,HKLM\System\CurrentControlSet\Control\Session Manager\Environment,SUCCESS,"Index: 0, Name: ComSpec, Type: REG_EXPAND_SZ, Length: 60, Data: %SystemRoot%\system32\cmd.exe"
1:10:54.0972437 PM,svchost.exe,6000,CreateFile,C:\Windows\Temp,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\NETWORK SERVICE, OpenResult: Opened"
1:10:54.0972909 PM,svchost.exe,6000,QueryBasicInformationFile,C:\Windows\Temp,SUCCESS,"CreationTime: 12/7/2019 9:14:52 AM, LastAccessTime: 5/10/2023 12:46:58 PM, LastWriteTime: 5/10/2023 12:46:58 PM, ChangeTime: 5/10/2023 12:46:58 PM, FileAttributes: D"
1:10:54.0973114 PM,svchost.exe,6000,CloseFile,C:\Windows\Temp,SUCCESS,
1:10:54.0981505 PM,svchost.exe,6000,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
1:10:54.0992156 PM,svchost.exe,6000,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-20,SUCCESS,Desired Access: Read
1:10:54.1000550 PM,svchost.exe,6000,RegOpenKey,HKLM\SOFTWARE,SUCCESS,Desired Access: Read
1:10:54.1001791 PM,svchost.exe,6000,RegOpenKey,HKU\S-1-5-20\Environment,SUCCESS,Desired Access: Read
1:10:54.1002282 PM,svchost.exe,6000,RegEnumValue,HKU\S-1-5-20\Environment,SUCCESS,"Index: 0, Name: Path, Type: REG_EXPAND_SZ, Length: 102, Data: %USERPROFILE%\AppData\Local\Microsoft\WindowsApps;"
1:10:54.1005546 PM,svchost.exe,6000,CreateFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\NETWORK SERVICE, OpenResult: Opened"
1:10:54.1005834 PM,svchost.exe,6000,QueryBasicInformationFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp,SUCCESS,"CreationTime: 5/5/2023 1:17:26 PM, LastAccessTime: 5/10/2023 12:45:09 PM, LastWriteTime: 5/10/2023 11:37:48 AM, ChangeTime: 5/10/2023 11:37:48 AM, FileAttributes: D"
1:10:54.1006022 PM,svchost.exe,6000,CloseFile,C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp,SUCCESS,
1:10:54.1007433 PM,svchost.exe,6000,CreateFile,C:\Windows,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\NETWORK SERVICE, OpenResult: Opened"
1:10:54.1007892 PM,svchost.exe,6000,QueryDirectory,C:\Windows\ServiceProfiles,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: ServiceProfiles, 2: ServiceProfiles"
1:10:54.1008284 PM,svchost.exe,6000,CloseFile,C:\Windows,SUCCESS,
1:10:54.1009647 PM,svchost.exe,6000,CreateFile,C:\Windows\ServiceProfiles,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\NETWORK SERVICE, OpenResult: Opened"
1:10:54.1010120 PM,svchost.exe,6000,QueryDirectory,C:\Windows\ServiceProfiles\NetworkService,SUCCESS,"FileInformationClass: FileBothDirectoryInformation, Filter: NetworkService, 2: NetworkService"
