Timestamp,Category,Classification,Priority,Protocol,Direction
04/30/2020-08:20:48.982423,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:49.301702,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.301702,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:28:00.101581,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56622 -> 10.0.0.4:53
04/30/2020-08:28:00.101581,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56622 -> 10.0.0.4:53
04/30/2020-08:20:48.983297,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:48.983297,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:48.481595,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56543 -> 10.0.0.4:389
04/30/2020-08:20:48.481595,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56543 -> 10.0.0.4:389
04/30/2020-08:34:51.727231,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:58829 -> 10.0.0.4:53
04/30/2020-08:34:51.727231,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:58829 -> 10.0.0.4:53
04/30/2020-08:34:54.140669,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.140669,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:48.987028,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:48.987028,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:35:25.606590,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.606590,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:20:49.302656,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.302656,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.141899,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.141899,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:26:54.926762,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:123 -> 10.0.0.4:123
04/30/2020-08:26:54.926762,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:123 -> 10.0.0.4:123
04/30/2020-08:34:51.731235,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:34:51.731235,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:20:48.987849,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:48.987849,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:49.303271,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.303271,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:35:25.625384,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.625384,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:34:54.142490,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.142490,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:52.497080,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:34:52.497080,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:33:26.284303,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:33:26.284303,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:34:54.007923,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:52351 -> 10.0.0.4:389
04/30/2020-08:34:54.007923,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:52351 -> 10.0.0.4:389
04/30/2020-08:34:54.120412,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:20:49.304852,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.304852,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.120412,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:34:54.144223,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.144223,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:48.991629,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:20:48.991629,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:33:26.285294,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:33:26.285294,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:34:53.248563,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:34:53.248563,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:137 -> 10.0.1.255:137
04/30/2020-08:34:54.199245,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.199245,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:35:25.629572,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.629572,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:20:49.306415,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.306415,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.144984,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.144984,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.122243,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:34:54.122243,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:20:49.013513,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:49.013513,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:33:26.287736,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:33:26.287736,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:34:54.199990,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.199990,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.146081,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.146081,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:25.635002,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.635002,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:20:49.308161,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.308161,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.122297,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:34:54.122297,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:20:49.044322,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:20:49.044322,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:34:54.200348,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.200348,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.146687,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.146687,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:25.635944,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.635944,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:20:49.309354,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.309354,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.044822,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:20:49.044822,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:33:26.290503,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60771 -> 10.0.1.6:5985
04/30/2020-08:34:54.147580,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.147580,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.123385,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:34:54.123385,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:35:25.636940,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.636940,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:34:54.201142,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.201142,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:20:49.349765,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:34:54.150255,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.150255,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.310252,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.310252,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.349765,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:34:54.154586,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:34:54.154586,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57025 -> 10.0.0.4:49667
04/30/2020-08:33:26.290553,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:33:26.290553,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:34:54.207063,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:34:54.151209,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.349893,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:20:49.349893,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56956 -> 10.0.0.4:389
04/30/2020-08:34:54.151209,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.310747,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.310747,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.195274,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57027 -> 10.0.0.4:389
04/30/2020-08:34:54.195274,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57027 -> 10.0.0.4:389
04/30/2020-08:34:54.207063,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57028 -> 10.0.0.4:389
04/30/2020-08:35:25.638014,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:25.638014,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:33:27.772264,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60772
04/30/2020-08:33:27.772264,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60772
04/30/2020-08:34:54.151849,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.151849,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.354875,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:20:49.354875,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56955 -> 10.0.0.4:389
04/30/2020-08:20:49.311915,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.311915,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:34:54.196734,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57027 -> 10.0.0.4:389
04/30/2020-08:34:54.196734,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57027 -> 10.0.0.4:389
04/30/2020-08:35:25.638851,ET POLICY SMB2 NT Create AndX Request For an Executable File In a Temp Directory,Classification: A Network Trojan was detected,Priority: 1,TCP,10.0.1.4:60803 -> 10.0.1.6:445
